FontFamilyName, FontSize, Width, dpiX, dpiY
Segoe MDL2 Assets, 12, 10, 96, 96
Segoe MDL2 Assets, 13, 11, 96, 96
Segoe MDL2 Assets, 14, 12, 96, 96
Segoe MDL2 Assets, 15, 13, 96, 96
Segoe MDL2 Assets, 16, 14, 96, 96
Segoe MDL2 Assets, 17, 15, 96, 96
Segoe MDL2 Assets, 18, 15, 96, 96
Segoe MDL2 Assets, 19, 16, 96, 96
Segoe MDL2 Assets, 20, 17, 96, 96
Segoe MDL2 Assets, 21, 18, 96, 96
Segoe MDL2 Assets, 22, 19, 96, 96
Segoe MDL2 Assets, 23, 20, 96, 96
Segoe MDL2 Assets, 24, 21, 96, 96
Segoe MDL2 Assets, 25, 22, 96, 96
Segoe Print, 2, 2, 96, 96
Segoe Print, 3, 3, 96, 96
Segoe Print, 4, 4, 96, 96
Segoe Print, 5, 5, 96, 96
Segoe Print, 6, 6, 96, 96
Segoe Print, 7, 7, 96, 96
Segoe Print, 8, 8, 96, 96
Segoe Print, 9, 9, 96, 96
Segoe Print, 10, 10, 96, 96
Segoe Print, 11, 11, 96, 96
Segoe Print, 12, 12, 96, 96
Segoe Print, 13, 13, 96, 96
Segoe Print, 14, 14, 96, 96
Segoe Print, 15, 15, 96, 96
Segoe Print, 16, 16, 96, 96
Segoe Print, 17, 17, 96, 96
Segoe Print, 18, 18, 96, 96
Segoe Print, 19, 19, 96, 96
Segoe Print, 20, 19, 96, 96
Segoe Print, 21, 20, 96, 96
Segoe Print, 22, 21, 96, 96
Segoe Print, 23, 22, 96, 96
Segoe Print, 24, 23, 96, 96
Segoe Print, 25, 24, 96, 96
Segoe Script, 2, 2, 96, 96
Segoe Script, 3, 3, 96, 96
Segoe Script, 4, 4, 96, 96
Segoe Script, 5, 5, 96, 96
Segoe Script, 6, 6, 96, 96
Segoe Script, 7, 7, 96, 96
Segoe Script, 8, 8, 96, 96
Segoe Script, 9, 9, 96, 96
Segoe Script, 10, 10, 96, 96
Segoe Script, 11, 11, 96, 96
Segoe Script, 12, 12, 96, 96
Segoe Script, 13, 13, 96, 96
Segoe Script, 14, 14, 96, 96
Segoe Script, 15, 15, 96, 96
Segoe Script, 16, 16, 96, 96
Segoe Script, 17, 17, 96, 96
Segoe Script, 18, 18, 96, 96
Segoe Script, 19, 19, 96, 96
Segoe Script, 20, 19, 96, 96
Segoe Script, 21, 20, 96, 96
Segoe Script, 22, 21, 96, 96
Segoe Script, 23, 22, 96, 96
Segoe Script, 24, 23, 96, 96
Segoe Script, 25, 24, 96, 96
Segoe UI, 2, 1, 96, 96
Segoe UI, 3, 2, 96, 96
Segoe UI, 4, 3, 96, 96
Segoe UI, 5, 4, 96, 96
Segoe UI, 6, 4, 96, 96
Segoe UI, 7, 5, 96, 96
Segoe UI, 8, 6, 96, 96
Segoe UI, 9, 6, 96, 96
Segoe UI, 10, 7, 96, 96
Segoe UI, 11, 8, 96, 96
Segoe UI, 12, 9, 96, 96
Segoe UI, 13, 9, 96, 96
Segoe UI, 14, 10, 96, 96
Segoe UI, 15, 11, 96, 96
Segoe UI, 16, 11, 96, 96
Segoe UI, 17, 12, 96, 96
Segoe UI, 18, 13, 96, 96
Segoe UI, 19, 14, 96, 96
Segoe UI, 20, 14, 96, 96
Segoe UI, 21, 15, 96, 96
Segoe UI, 22, 16, 96, 96
Segoe UI, 23, 17, 96, 96
Segoe UI, 24, 17, 96, 96
Segoe UI, 25, 18, 96, 96
Segoe UI Black, 2, 2, 96, 96
Segoe UI Black, 3, 2, 96, 96
Segoe UI Black, 4, 3, 96, 96
Segoe UI Black, 5, 4, 96, 96
Segoe UI Black, 6, 5, 96, 96
Segoe UI Black, 7, 6, 96, 96
Segoe UI Black, 8, 6, 96, 96
Segoe UI Black, 9, 7, 96, 96
Segoe UI Black, 10, 8, 96, 96
Segoe UI Black, 11, 9, 96, 96
Segoe UI Black, 12, 10, 96, 96
Segoe UI Black, 13, 10, 96, 96
Segoe UI Black, 14, 11, 96, 96
Segoe UI Black, 15, 12, 96, 96
Segoe UI Black, 16, 13, 96, 96
Segoe UI Black, 17, 14, 96, 96
Segoe UI Black, 18, 14, 96, 96
Segoe UI Black, 19, 15, 96, 96
Segoe UI Black, 20, 16, 96, 96
Segoe UI Black, 21, 17, 96, 96
Segoe UI Black, 22, 18, 96, 96
Segoe UI Black, 23, 18, 96, 96
Segoe UI Black, 24, 19, 96, 96
Segoe UI Black, 25, 20, 96, 96
Segoe UI Emoji, 2, 1, 96, 96
Segoe UI Emoji, 3, 2, 96, 96
Segoe UI Emoji, 4, 3, 96, 96
Segoe UI Emoji, 5, 4, 96, 96
Segoe UI Emoji, 6, 4, 96, 96
Segoe UI Emoji, 7, 5, 96, 96
Segoe UI Emoji, 8, 6, 96, 96
Segoe UI Emoji, 9, 6, 96, 96
Segoe UI Emoji, 10, 7, 96, 96
Segoe UI Emoji, 11, 8, 96, 96
Segoe UI Emoji, 12, 9, 96, 96
Segoe UI Emoji, 13, 9, 96, 96
Segoe UI Emoji, 14, 10, 96, 96
Segoe UI Emoji, 15, 11, 96, 96
Segoe UI Emoji, 16, 11, 96, 96
Segoe UI Emoji, 17, 12, 96, 96
Segoe UI Emoji, 18, 13, 96, 96
Segoe UI Emoji, 19, 14, 96, 96
Segoe UI Emoji, 20, 14, 96, 96
Segoe UI Emoji, 21, 15, 96, 96
Segoe UI Emoji, 22, 16, 96, 96
Segoe UI Emoji, 23, 17, 96, 96
Segoe UI Emoji, 24, 17, 96, 96
Segoe UI Emoji, 25, 18, 96, 96
Segoe UI Historic, 2, 1, 96, 96
Segoe UI Historic, 3, 2, 96, 96
Segoe UI Historic, 4, 3, 96, 96
Segoe UI Historic, 5, 4, 96, 96
Segoe UI Historic, 6, 4, 96, 96
Segoe UI Historic, 7, 5, 96, 96
Segoe UI Historic, 8, 6, 96, 96
Segoe UI Historic, 9, 6, 96, 96
Segoe UI Historic, 10, 7, 96, 96
Segoe UI Historic, 11, 8, 96, 96
Segoe UI Historic, 12, 9, 96, 96
Segoe UI Historic, 13, 9, 96, 96
Segoe UI Historic, 14, 10, 96, 96
Segoe UI Historic, 15, 11, 96, 96
Segoe UI Historic, 16, 11, 96, 96
Segoe UI Historic, 17, 12, 96, 96
Segoe UI Historic, 18, 13, 96, 96
Segoe UI Historic, 19, 14, 96, 96
Segoe UI Historic, 20, 14, 96, 96
Segoe UI Historic, 21, 15, 96, 96
Segoe UI Historic, 22, 16, 96, 96
Segoe UI Historic, 23, 17, 96, 96
Segoe UI Historic, 24, 17, 96, 96
Segoe UI Historic, 25, 18, 96, 96
Segoe UI Light, 2, 1, 96, 96
Segoe UI Light, 3, 2, 96, 96
Segoe UI Light, 4, 3, 96, 96
Segoe UI Light, 5, 3, 96, 96
Segoe UI Light, 6, 4, 96, 96
Segoe UI Light, 7, 5, 96, 96
Segoe UI Light, 8, 5, 96, 96
Segoe UI Light, 9, 6, 96, 96
Segoe UI Light, 10, 7, 96, 96
Segoe UI Light, 11, 8, 96, 96
Segoe UI Light, 12, 8, 96, 96
Segoe UI Light, 13, 9, 96, 96
Segoe UI Light, 14, 10, 96, 96
Segoe UI Light, 15, 10, 96, 96
Segoe UI Light, 16, 11, 96, 96
Segoe UI Light, 17, 12, 96, 96
Segoe UI Light, 18, 12, 96, 96
Segoe UI Light, 19, 13, 96, 96
Segoe UI Light, 20, 14, 96, 96
Segoe UI Light, 21, 14, 96, 96
Segoe UI Light, 22, 15, 96, 96
Segoe UI Light, 23, 16, 96, 96
Segoe UI Light, 24, 16, 96, 96
Segoe UI Light, 25, 17, 96, 96
Segoe UI Semibold, 2, 1, 96, 96
Segoe UI Semibold, 3, 2, 96, 96
Segoe UI Semibold, 4, 3, 96, 96
Segoe UI Semibold, 5, 4, 96, 96
Segoe UI Semibold, 6, 4, 96, 96
Segoe UI Semibold, 7, 5, 96, 96
Segoe UI Semibold, 8, 6, 96, 96
Segoe UI Semibold, 9, 7, 96, 96
Segoe UI Semibold, 10, 7, 96, 96
Segoe UI Semibold, 11, 8, 96, 96
Segoe UI Semibold, 12, 9, 96, 96
Segoe UI Semibold, 13, 10, 96, 96
Segoe UI Semibold, 14, 10, 96, 96
Segoe UI Semibold, 15, 11, 96, 96
Segoe UI Semibold, 16, 12, 96, 96
Segoe UI Semibold, 17, 13, 96, 96
Segoe UI Semibold, 18, 13, 96, 96
Segoe UI Semibold, 19, 14, 96, 96
Segoe UI Semibold, 20, 15, 96, 96
Segoe UI Semibold, 21, 16, 96, 96
Segoe UI Semibold, 22, 16, 96, 96
Segoe UI Semibold, 23, 17, 96, 96
Segoe UI Semibold, 24, 18, 96, 96
Segoe UI Semibold, 25, 19, 96, 96
Segoe UI Semilight, 2, 1, 96, 96
Segoe UI Semilight, 3, 2, 96, 96
Segoe UI Semilight, 4, 3, 96, 96
Segoe UI Semilight, 5, 4, 96, 96
Segoe UI Semilight, 6, 4, 96, 96
Segoe UI Semilight, 7, 5, 96, 96
Segoe UI Semilight, 8, 6, 96, 96
Segoe UI Semilight, 9, 6, 96, 96
Segoe UI Semilight, 10, 7, 96, 96
Segoe UI Semilight, 11, 8, 96, 96
Segoe UI Semilight, 12, 8, 96, 96
Segoe UI Semilight, 13, 9, 96, 96
Segoe UI Semilight, 14, 10, 96, 96
Segoe UI Semilight, 15, 11, 96, 96
Segoe UI Semilight, 16, 11, 96, 96
Segoe UI Semilight, 17, 12, 96, 96
Segoe UI Semilight, 18, 13, 96, 96
Segoe UI Semilight, 19, 13, 96, 96
Segoe UI Semilight, 20, 14, 96, 96
Segoe UI Semilight, 21, 15, 96, 96
Segoe UI Semilight, 22, 15, 96, 96
Segoe UI Semilight, 23, 16, 96, 96
Segoe UI Semilight, 24, 17, 96, 96
Segoe UI Semilight, 25, 18, 96, 96
Segoe UI Symbol, 2, 1, 96, 96
Segoe UI Symbol, 3, 2, 96, 96
Segoe UI Symbol, 4, 3, 96, 96
Segoe UI Symbol, 5, 4, 96, 96
Segoe UI Symbol, 6, 4, 96, 96
Segoe UI Symbol, 7, 5, 96, 96
Segoe UI Symbol, 8, 6, 96, 96
Segoe UI Symbol, 9, 6, 96, 96
Segoe UI Symbol, 10, 7, 96, 96
Segoe UI Symbol, 11, 8, 96, 96
Segoe UI Symbol, 12, 9, 96, 96
Segoe UI Symbol, 13, 9, 96, 96
Segoe UI Symbol, 14, 10, 96, 96
Segoe UI Symbol, 15, 11, 96, 96
Segoe UI Symbol, 16, 11, 96, 96
Segoe UI Symbol, 17, 12, 96, 96
Segoe UI Symbol, 18, 13, 96, 96
Segoe UI Symbol, 19, 14, 96, 96
Segoe UI Symbol, 20, 14, 96, 96
Segoe UI Symbol, 21, 15, 96, 96
Segoe UI Symbol, 22, 16, 96, 96
Segoe UI Symbol, 23, 17, 96, 96
Segoe UI Symbol, 24, 17, 96, 96
Segoe UI Symbol, 25, 18, 96, 96
Showcard Gothic, 2, 2, 96, 96
Showcard Gothic, 3, 2, 96, 96
Showcard Gothic, 4, 3, 96, 96
Showcard Gothic, 5, 4, 96, 96
Showcard Gothic, 6, 5, 96, 96
Showcard Gothic, 7, 6, 96, 96
Showcard Gothic, 8, 6, 96, 96
Showcard Gothic, 9, 7, 96, 96
Showcard Gothic, 10, 8, 96, 96
Showcard Gothic, 11, 9, 96, 96
Showcard Gothic, 12, 9, 96, 96
Showcard Gothic, 13, 10, 96, 96
Showcard Gothic, 14, 11, 96, 96
Showcard Gothic, 15, 12, 96, 96
Showcard Gothic, 16, 13, 96, 96
Showcard Gothic, 17, 13, 96, 96
Showcard Gothic, 18, 14, 96, 96
Showcard Gothic, 19, 15, 96, 96
Showcard Gothic, 20, 16, 96, 96
Showcard Gothic, 21, 17, 96, 96
Showcard Gothic, 22, 17, 96, 96
Showcard Gothic, 23, 18, 96, 96
Showcard Gothic, 24, 19, 96, 96
Showcard Gothic, 25, 20, 96, 96
SimSun, 2, 1, 96, 96
SimSun, 3, 2, 96, 96
SimSun, 4, 3, 96, 96
SimSun, 5, 3, 96, 96
SimSun, 6, 4, 96, 96
SimSun, 7, 5, 96, 96
SimSun, 8, 5, 96, 96
SimSun, 9, 6, 96, 96
SimSun, 10, 7, 96, 96
SimSun, 11, 7, 96, 96
SimSun, 12, 8, 96, 96
SimSun, 13, 9, 96, 96
SimSun, 14, 9, 96, 96
SimSun, 15, 10, 96, 96
SimSun, 16, 11, 96, 96
SimSun, 17, 11, 96, 96
SimSun, 18, 12, 96, 96
SimSun, 19, 13, 96, 96
SimSun, 20, 13, 96, 96
SimSun, 21, 14, 96, 96
SimSun, 22, 15, 96, 96
SimSun, 23, 15, 96, 96
SimSun, 24, 16, 96, 96
SimSun, 25, 17, 96, 96
SimSun-ExtB, 2, 1, 96, 96
SimSun-ExtB, 3, 2, 96, 96
SimSun-ExtB, 4, 3, 96, 96
SimSun-ExtB, 5, 3, 96, 96
SimSun-ExtB, 6, 4, 96, 96
SimSun-ExtB, 7, 5, 96, 96
SimSun-ExtB, 8, 5, 96, 96
SimSun-ExtB, 9, 6, 96, 96
SimSun-ExtB, 10, 7, 96, 96
SimSun-ExtB, 11, 7, 96, 96
SimSun-ExtB, 12, 8, 96, 96
SimSun-ExtB, 13, 9, 96, 96
SimSun-ExtB, 14, 9, 96, 96
SimSun-ExtB, 15, 10, 96, 96
SimSun-ExtB, 16, 11, 96, 96
SimSun-ExtB, 17, 11, 96, 96
SimSun-ExtB, 18, 12, 96, 96
SimSun-ExtB, 19, 13, 96, 96
SimSun-ExtB, 20, 13, 96, 96
SimSun-ExtB, 21, 14, 96, 96
SimSun-ExtB, 22, 15, 96, 96
SimSun-ExtB, 23, 15, 96, 96
SimSun-ExtB, 24, 16, 96, 96
SimSun-ExtB, 25, 17, 96, 96
Sitka Banner, 2, 1, 96, 96
Sitka Banner, 3, 2, 96, 96
Sitka Banner, 4, 3, 96, 96
Sitka Banner, 5, 3, 96, 96
Sitka Banner, 6, 4, 96, 96
Sitka Banner, 7, 5, 96, 96
Sitka Banner, 8, 5, 96, 96
Sitka Banner, 9, 6, 96, 96
Sitka Banner, 10, 7, 96, 96
Sitka Banner, 11, 7, 96, 96
Sitka Banner, 12, 8, 96, 96
Sitka Banner, 13, 9, 96, 96
Sitka Banner, 14, 9, 96, 96
Sitka Banner, 15, 10, 96, 96
Sitka Banner, 16, 11, 96, 96
Sitka Banner, 17, 11, 96, 96
Sitka Banner, 18, 12, 96, 96
Sitka Banner, 19, 13, 96, 96
Sitka Banner, 20, 14, 96, 96
Sitka Banner, 21, 14, 96, 96
Sitka Banner, 22, 15, 96, 96
Sitka Banner, 23, 16, 96, 96
Sitka Banner, 24, 16, 96, 96
Sitka Banner, 25, 17, 96, 96
Sitka Display, 2, 1, 96, 96
Sitka Display, 3, 2, 96, 96
Sitka Display, 4, 3, 96, 96
Sitka Display, 5, 4, 96, 96
Sitka Display, 6, 4, 96, 96
Sitka Display, 7, 5, 96, 96
Sitka Display, 8, 6, 96, 96
Sitka Display, 9, 6, 96, 96
Sitka Display, 10, 7, 96, 96
Sitka Display, 11, 8, 96, 96
Sitka Display, 12, 8, 96, 96
Sitka Display, 13, 9, 96, 96
Sitka Display, 14, 10, 96, 96
Sitka Display, 15, 11, 96, 96
Sitka Display, 16, 11, 96, 96
Sitka Display, 17, 12, 96, 96
Sitka Display, 18, 13, 96, 96
Sitka Display, 19, 13, 96, 96
Sitka Display, 20, 14, 96, 96
Sitka Display, 21, 15, 96, 96
Sitka Display, 22, 16, 96, 96
Sitka Display, 23, 16, 96, 96
Sitka Display, 24, 17, 96, 96
Sitka Display, 25, 18, 96, 96
Sitka Heading, 2, 1, 96, 96
Sitka Heading, 3, 2, 96, 96
Sitka Heading, 4, 3, 96, 96
Sitka Heading, 5, 4, 96, 96
Sitka Heading, 6, 4, 96, 96
Sitka Heading, 7, 5, 96, 96
Sitka Heading, 8, 6, 96, 96
Sitka Heading, 9, 7, 96, 96
Sitka Heading, 10, 7, 96, 96
Sitka Heading, 11, 8, 96, 96
Sitka Heading, 12, 9, 96, 96
Sitka Heading, 13, 10, 96, 96
Sitka Heading, 14, 10, 96, 96
Sitka Heading, 15, 11, 96, 96
Sitka Heading, 16, 12, 96, 96
Sitka Heading, 17, 13, 96, 96
Sitka Heading, 18, 13, 96, 96
Sitka Heading, 19, 14, 96, 96
Sitka Heading, 20, 15, 96, 96
Sitka Heading, 21, 16, 96, 96
Sitka Heading, 22, 16, 96, 96
Sitka Heading, 23, 17, 96, 96
Sitka Heading, 24, 18, 96, 96
Sitka Heading, 25, 19, 96, 96
Sitka Small, 2, 2, 96, 96
Sitka Small, 3, 3, 96, 96
Sitka Small, 4, 4, 96, 96
Sitka Small, 5, 5, 96, 96
Sitka Small, 6, 6, 96, 96
Sitka Small, 7, 6, 96, 96
Sitka Small, 8, 7, 96, 96
Sitka Small, 9, 8, 96, 96
Sitka Small, 10, 9, 96, 96
Sitka Small, 11, 10, 96, 96
Sitka Small, 12, 11, 96, 96
Sitka Small, 13, 12, 96, 96
Sitka Small, 14, 13, 96, 96
Sitka Small, 15, 14, 96, 96
Sitka Small, 16, 15, 96, 96
Sitka Small, 17, 16, 96, 96
Sitka Small, 18, 17, 96, 96
Sitka Small, 19, 18, 96, 96
Sitka Small, 20, 18, 96, 96
Sitka Small, 21, 19, 96, 96
Sitka Small, 22, 20, 96, 96
Sitka Small, 23, 21, 96, 96
Sitka Small, 24, 22, 96, 96
Sitka Small, 25, 23, 96, 96
Sitka Subheading, 2, 2, 96, 96
Sitka Subheading, 3, 2, 96, 96
Sitka Subheading, 4, 3, 96, 96
Sitka Subheading, 5, 4, 96, 96
Sitka Subheading, 6, 5, 96, 96
Sitka Subheading, 7, 6, 96, 96
Sitka Subheading, 8, 6, 96, 96
Sitka Subheading, 9, 7, 96, 96
Sitka Subheading, 10, 8, 96, 96
Sitka Subheading, 11, 9, 96, 96
Sitka Subheading, 12, 9, 96, 96
Sitka Subheading, 13, 10, 96, 96
Sitka Subheading, 14, 11, 96, 96
Sitka Subheading, 15, 12, 96, 96
Sitka Subheading, 16, 13, 96, 96
Sitka Subheading, 17, 13, 96, 96
Sitka Subheading, 18, 14, 96, 96
Sitka Subheading, 19, 15, 96, 96
Sitka Subheading, 20, 16, 96, 96
Sitka Subheading, 21, 17, 96, 96
Sitka Subheading, 22, 17, 96, 96
Sitka Subheading, 23, 18, 96, 96
Sitka Subheading, 24, 19, 96, 96
Sitka Subheading, 25, 20, 96, 96
Sitka Text, 2, 2, 96, 96
Sitka Text, 3, 3, 96, 96
Sitka Text, 4, 3, 96, 96
Sitka Text, 5, 4, 96, 96
Sitka Text, 6, 5, 96, 96
Sitka Text, 7, 6, 96, 96
Sitka Text, 8, 7, 96, 96
Sitka Text, 9, 8, 96, 96
Sitka Text, 10, 8, 96, 96
Sitka Text, 11, 9, 96, 96
Sitka Text, 12, 10, 96, 96
Sitka Text, 13, 11, 96, 96
Sitka Text, 14, 12, 96, 96
Sitka Text, 15, 13, 96, 96
Sitka Text, 16, 14, 96, 96
Sitka Text, 17, 14, 96, 96
Sitka Text, 18, 15, 96, 96
Sitka Text, 19, 16, 96, 96
Sitka Text, 20, 17, 96, 96
Sitka Text, 21, 18, 96, 96
Sitka Text, 22, 19, 96, 96
Sitka Text, 23, 20, 96, 96
Sitka Text, 24, 20, 96, 96
Sitka Text, 25, 21, 96, 96
Snap ITC, 2, 2, 96, 96
Snap ITC, 3, 3, 96, 96
Snap ITC, 4, 4, 96, 96
Snap ITC, 5, 6, 96, 96
Snap ITC, 6, 7, 96, 96
Snap ITC, 7, 8, 96, 96
Snap ITC, 8, 9, 96, 96
Snap ITC, 9, 10, 96, 96
Snap ITC, 10, 11, 96, 96
Snap ITC, 11, 12, 96, 96
Snap ITC, 12, 13, 96, 96
Snap ITC, 13, 15, 96, 96
Snap ITC, 14, 16, 96, 96
Snap ITC, 15, 17, 96, 96
Snap ITC, 16, 18, 96, 96
Snap ITC, 17, 19, 96, 96
Snap ITC, 18, 20, 96, 96
Snap ITC, 19, 21, 96, 96
Snap ITC, 20, 22, 96, 96
Snap ITC, 21, 24, 96, 96
Snap ITC, 22, 25, 96, 96
Snap ITC, 23, 26, 96, 96
Snap ITC, 24, 27, 96, 96
Snap ITC, 25, 28, 96, 96
Stencil, 2, 2, 96, 96
Stencil, 3, 2, 96, 96
Stencil, 4, 3, 96, 96
Stencil, 5, 4, 96, 96
Stencil, 6, 5, 96, 96
Stencil, 7, 5, 96, 96
Stencil, 8, 6, 96, 96
Stencil, 9, 7, 96, 96
Stencil, 10, 8, 96, 96
Stencil, 11, 8, 96, 96
Stencil, 12, 9, 96, 96
Stencil, 13, 10, 96, 96
Stencil, 14, 11, 96, 96
Stencil, 15, 11, 96, 96
Stencil, 16, 12, 96, 96
Stencil, 17, 13, 96, 96
Stencil, 18, 14, 96, 96
Stencil, 19, 15, 96, 96
Stencil, 20, 15, 96, 96
Stencil, 21, 16, 96, 96
Stencil, 22, 17, 96, 96
Stencil, 23, 18, 96, 96
Stencil, 24, 18, 96, 96
Stencil, 25, 19, 96, 96
Sylfaen, 2, 1, 96, 96
Sylfaen, 3, 2, 96, 96
Sylfaen, 4, 3, 96, 96
Sylfaen, 5, 3, 96, 96
Sylfaen, 6, 4, 96, 96
Sylfaen, 7, 5, 96, 96
Sylfaen, 8, 5, 96, 96
Sylfaen, 9, 6, 96, 96
Sylfaen, 10, 7, 96, 96
Sylfaen, 11, 7, 96, 96
Sylfaen, 12, 8, 96, 96
Sylfaen, 13, 9, 96, 96
Sylfaen, 14, 9, 96, 96
Sylfaen, 15, 10, 96, 96
Sylfaen, 16, 11, 96, 96
Sylfaen, 17, 11, 96, 96
Sylfaen, 18, 12, 96, 96
Sylfaen, 19, 13, 96, 96
Sylfaen, 20, 13, 96, 96
Sylfaen, 21, 14, 96, 96
Sylfaen, 22, 15, 96, 96
Sylfaen, 23, 15, 96, 96
Sylfaen, 24, 16, 96, 96
Sylfaen, 25, 17, 96, 96
Symbol, 2, 1, 96, 96
Symbol, 3, 2, 96, 96
Symbol, 4, 3, 96, 96
Symbol, 5, 3, 96, 96
Symbol, 6, 4, 96, 96
Symbol, 7, 5, 96, 96
Symbol, 8, 5, 96, 96
Symbol, 9, 6, 96, 96
Symbol, 10, 7, 96, 96
Symbol, 11, 7, 96, 96
Symbol, 12, 8, 96, 96
Symbol, 13, 9, 96, 96
Symbol, 14, 9, 96, 96
Symbol, 15, 10, 96, 96
Symbol, 16, 11, 96, 96
Symbol, 17, 11, 96, 96
Symbol, 18, 12, 96, 96
Symbol, 19, 13, 96, 96
Symbol, 20, 13, 96, 96
Symbol, 21, 14, 96, 96
Symbol, 22, 15, 96, 96
Symbol, 23, 15, 96, 96
Symbol, 24, 16, 96, 96
Symbol, 25, 17, 96, 96
Tahoma, 2, 1, 96, 96
Tahoma, 3, 2, 96, 96
Tahoma, 4, 3, 96, 96
Tahoma, 5, 4, 96, 96
Tahoma, 6, 4, 96, 96
Tahoma, 7, 5, 96, 96
Tahoma, 8, 6, 96, 96
Tahoma, 9, 7, 96, 96
Tahoma, 10, 7, 96, 96
Tahoma, 11, 8, 96, 96
Tahoma, 12, 9, 96, 96
Tahoma, 13, 9, 96, 96
Tahoma, 14, 10, 96, 96
Tahoma, 15, 11, 96, 96
Tahoma, 16, 12, 96, 96
Tahoma, 17, 12, 96, 96
Tahoma, 18, 13, 96, 96
Tahoma, 19, 14, 96, 96
Tahoma, 20, 15, 96, 96
Tahoma, 21, 15, 96, 96
Tahoma, 22, 16, 96, 96
Tahoma, 23, 17, 96, 96
Tahoma, 24, 17, 96, 96
Tahoma, 25, 18, 96, 96
Tempus Sans ITC, 2, 2, 96, 96
Tempus Sans ITC, 3, 3, 96, 96
Tempus Sans ITC, 4, 4, 96, 96
Tempus Sans ITC, 5, 4, 96, 96
Tempus Sans ITC, 6, 5, 96, 96
Tempus Sans ITC, 7, 6, 96, 96
Tempus Sans ITC, 8, 7, 96, 96
Tempus Sans ITC, 9, 8, 96, 96
Tempus Sans ITC, 10, 9, 96, 96
Tempus Sans ITC, 11, 10, 96, 96
Tempus Sans ITC, 12, 11, 96, 96
Tempus Sans ITC, 13, 12, 96, 96
Tempus Sans ITC, 14, 12, 96, 96
Tempus Sans ITC, 15, 13, 96, 96
Tempus Sans ITC, 16, 14, 96, 96
Tempus Sans ITC, 17, 15, 96, 96
Tempus Sans ITC, 18, 16, 96, 96
Tempus Sans ITC, 19, 17, 96, 96
Tempus Sans ITC, 20, 18, 96, 96
Tempus Sans ITC, 21, 19, 96, 96
Tempus Sans ITC, 22, 19, 96, 96
Tempus Sans ITC, 23, 20, 96, 96
Tempus Sans ITC, 24, 21, 96, 96
Tempus Sans ITC, 25, 22, 96, 96
Times New Roman, 2, 1, 96, 96
Times New Roman, 3, 2, 96, 96
Times New Roman, 4, 3, 96, 96
Times New Roman, 5, 3, 96, 96
Times New Roman, 6, 4, 96, 96
Times New Roman, 7, 5, 96, 96
Times New Roman, 8, 5, 96, 96
Times New Roman, 9, 6, 96, 96
Times New Roman, 10, 7, 96, 96
Times New Roman, 11, 7, 96, 96
Times New Roman, 12, 8, 96, 96
Times New Roman, 13, 9, 96, 96
Times New Roman, 14, 9, 96, 96
Times New Roman, 15, 10, 96, 96
Times New Roman, 16, 11, 96, 96
Times New Roman, 17, 11, 96, 96
Times New Roman, 18, 12, 96, 96
Times New Roman, 19, 13, 96, 96
Times New Roman, 20, 13, 96, 96
Times New Roman, 21, 14, 96, 96
Times New Roman, 22, 15, 96, 96
Times New Roman, 23, 15, 96, 96
Times New Roman, 24, 16, 96, 96
Times New Roman, 25, 17, 96, 96
Trebuchet MS, 2, 1, 96, 96
Trebuchet MS, 3, 2, 96, 96
Trebuchet MS, 4, 3, 96, 96
Trebuchet MS, 5, 3, 96, 96
Trebuchet MS, 6, 4, 96, 96
Trebuchet MS, 7, 5, 96, 96
Trebuchet MS, 8, 6, 96, 96
Trebuchet MS, 9, 6, 96, 96
Trebuchet MS, 10, 7, 96, 96
Trebuchet MS, 11, 8, 96, 96
Trebuchet MS, 12, 8, 96, 96
Trebuchet MS, 13, 9, 96, 96
Trebuchet MS, 14, 10, 96, 96
Trebuchet MS, 15, 10, 96, 96
Trebuchet MS, 16, 11, 96, 96
Trebuchet MS, 17, 12, 96, 96
Trebuchet MS, 18, 13, 96, 96
Trebuchet MS, 19, 13, 96, 96
Trebuchet MS, 20, 14, 96, 96
Trebuchet MS, 21, 15, 96, 96
Trebuchet MS, 22, 15, 96, 96
Trebuchet MS, 23, 16, 96, 96
Trebuchet MS, 24, 17, 96, 96
Trebuchet MS, 25, 17, 96, 96
Tw Cen MT, 2, 1, 96, 96
Tw Cen MT, 3, 2, 96, 96
Tw Cen MT, 4, 3, 96, 96
Tw Cen MT, 5, 4, 96, 96
Tw Cen MT, 6, 4, 96, 96
Tw Cen MT, 7, 5, 96, 96
Tw Cen MT, 8, 6, 96, 96
Tw Cen MT, 9, 7, 96, 96
Tw Cen MT, 10, 7, 96, 96
Tw Cen MT, 11, 8, 96, 96
Tw Cen MT, 12, 9, 96, 96
Tw Cen MT, 13, 10, 96, 96
Tw Cen MT, 14, 10, 96, 96
Tw Cen MT, 15, 11, 96, 96
Tw Cen MT, 16, 12, 96, 96
Tw Cen MT, 17, 13, 96, 96
Tw Cen MT, 18, 13, 96, 96
Tw Cen MT, 19, 14, 96, 96
Tw Cen MT, 20, 15, 96, 96
Tw Cen MT, 21, 15, 96, 96
Tw Cen MT, 22, 16, 96, 96
Tw Cen MT, 23, 17, 96, 96
Tw Cen MT, 24, 18, 96, 96
Tw Cen MT, 25, 18, 96, 96
Tw Cen MT Condensed, 2, 1, 96, 96
Tw Cen MT Condensed, 3, 1, 96, 96
